current_price,days_before_departure,total_duration_minutes,stops,departure_month,departure_month_sin,departure_month_cos,future_price_change_percent,future_price
89.06,56,193,0,2,0.49999999999999994,0.8660254037844387,3.1678,91.88
1345.93,329,744,0,5,0.8660254037844387,-0.4999999999999998,3.7993,1397.06
788.91,339,1333,1,4,1.0,6.123233995736766e-17,1.1595,798.05
3834.57,265,886,0,7,1.2246467991473532e-16,-1.0,4.0001,3987.96
1671.18,38,689,0,7,1.2246467991473532e-16,-1.0,5.5003,1763.1
2518.06,25,1050,1,10,-1.0,-1.8369701987210297e-16,0.467,2529.82
2492.81,20,229,1,7,1.2246467991473532e-16,-1.0,2.6344,2558.48
1940.16,253,552,0,3,0.8660254037844386,0.5000000000000001,1.1046,1961.59
102.13,309,1323,0,7,1.2246467991473532e-16,-1.0,6.5725,108.85
107.15,231,724,1,12,-0.5000000000000004,0.8660254037844384,-0.664,106.44
406.92,95,1450,0,7,1.2246467991473532e-16,-1.0,4.4189,424.9
246.92,277,1080,1,8,-0.4999999999999997,-0.8660254037844388,5.8429,261.35
3997.01,21,1579,1,3,0.8660254037844386,0.5000000000000001,0.7801,4028.19
639.09,303,1321,2,1,0.0,1.0,2.1623,652.91
2822.69,326,654,0,3,0.8660254037844386,0.5000000000000001,5.5872,2980.4
371.75,262,1386,0,1,0.0,1.0,2.2738,380.2
3109.41,321,736,2,6,0.49999999999999994,-0.8660254037844387,4.571,3251.54
62.19,214,616,0,11,-0.8660254037844386,0.5000000000000001,2.9932,64.05
442.22,171,1096,0,6,0.49999999999999994,-0.8660254037844387,4.2082,460.83
4139.48,118,1457,1,8,-0.4999999999999997,-0.8660254037844388,4.0963,4309.05
322.06,337,326,0,11,-0.8660254037844386,0.5000000000000001,2.5444,330.26
2008.93,255,1687,1,10,-1.0,-1.8369701987210297e-16,5.6512,2122.45
248.56,69,857,2,8,-0.4999999999999997,-0.8660254037844388,1.866,253.2
2272.47,350,757,1,10,-1.0,-1.8369701987210297e-16,2.8656,2337.59
722.91,21,232,0,4,1.0,6.123233995736766e-17,-1.6854,710.72
1554.41,215,226,2,6,0.49999999999999994,-0.8660254037844387,3.1006,1602.6
623.98,69,979,1,5,0.8660254037844387,-0.4999999999999998,0.5756,627.57
1025.57,243,924,0,10,-1.0,-1.8369701987210297e-16,3.5843,1062.33
447.43,151,319,1,5,0.8660254037844387,-0.4999999999999998,0.8776,451.36
862.91,159,1360,0,12,-0.5000000000000004,0.8660254037844384,-0.0383,862.58
1262.68,245,836,0,3,0.8660254037844386,0.5000000000000001,1.2923,1279.0
65.03,276,314,1,3,0.8660254037844386,0.5000000000000001,3.439,67.27
2164.62,139,1270,0,9,-0.8660254037844385,-0.5000000000000004,3.4822,2239.99
206.83,365,332,0,10,-1.0,-1.8369701987210297e-16,4.1829,215.49
57.46,182,1220,1,9,-0.8660254037844385,-0.5000000000000004,5.5744,60.66
1099.25,58,1029,0,4,1.0,6.123233995736766e-17,0.8016,1108.06
1024.62,2,1224,0,1,0.0,1.0,-4.0965,982.65
1739.85,74,1223,0,4,1.0,6.123233995736766e-17,0.2964,1745.0
5000.0,252,1685,1,6,0.49999999999999994,-0.8660254037844387,4.2895,5214.47
319.66,197,365,2,5,0.8660254037844387,-0.4999999999999998,2.6473,328.12
4316.4,123,576,0,12,-0.5000000000000004,0.8660254037844384,0.7783,4349.99
658.96,176,641,1,11,-0.8660254037844386,0.5000000000000001,1.0505,665.88
237.65,306,592,0,10,-1.0,-1.8369701987210297e-16,5.9015,251.67
978.52,209,392,0,1,0.0,1.0,1.0542,988.84
100.4,21,385,0,2,0.49999999999999994,0.8660254037844387,-2.5374,97.86
5000.0,17,1449,0,6,0.49999999999999994,-0.8660254037844387,-1.135,4943.25
474.21,176,1353,0,8,-0.4999999999999997,-0.8660254037844388,3.8543,492.49
54.65,147,1107,1,9,-0.8660254037844385,-0.5000000000000004,4.5583,57.14
1139.15,311,1086,1,4,1.0,6.123233995736766e-17,4.1655,1186.6
87.61,213,1220,3,2,0.49999999999999994,0.8660254037844387,0.8562,88.36
82.44,277,1344,2,4,1.0,6.123233995736766e-17,4.104,85.82
64.82,214,1300,0,10,-1.0,-1.8369701987210297e-16,6.6092,69.11
2932.24,126,665,0,12,-0.5000000000000004,0.8660254037844384,0.1932,2937.91
56.91,240,827,0,12,-0.5000000000000004,0.8660254037844384,3.3371,58.81
751.81,227,1373,0,8,-0.4999999999999997,-0.8660254037844388,7.9728,811.75
621.42,263,1747,2,2,0.49999999999999994,0.8660254037844387,-1.355,613.0
2925.19,69,379,0,12,-0.5000000000000004,0.8660254037844384,1.5637,2970.93
2945.86,234,392,0,2,0.49999999999999994,0.8660254037844387,-3.1732,2852.38
3007.1,104,342,0,4,1.0,6.123233995736766e-17,-0.1723,3001.92
247.53,289,434,2,12,-0.5000000000000004,0.8660254037844384,0.163,247.94
497.14,292,1056,0,7,1.2246467991473532e-16,-1.0,3.9983,517.02
2338.12,228,866,1,3,0.8660254037844386,0.5000000000000001,1.3052,2368.64
59.65,346,91,0,7,1.2246467991473532e-16,-1.0,5.9932,63.23
66.68,196,342,0,1,0.0,1.0,2.4422,68.3
3760.72,9,819,0,4,1.0,6.123233995736766e-17,1.4967,3817.0
66.34,221,1407,1,12,-0.5000000000000004,0.8660254037844384,2.6427,68.1
314.35,284,1084,1,4,1.0,6.123233995736766e-17,5.7184,332.33
121.54,37,820,0,11,-0.8660254037844386,0.5000000000000001,2.2341,124.25
56.98,38,316,0,7,1.2246467991473532e-16,-1.0,3.0602,58.72
4106.79,99,465,0,8,-0.4999999999999997,-0.8660254037844388,3.1225,4235.02
121.88,308,1183,0,9,-0.8660254037844385,-0.5000000000000004,5.2719,128.31
426.3,193,1171,0,7,1.2246467991473532e-16,-1.0,3.9394,443.09
195.08,357,1309,0,1,0.0,1.0,4.1323,203.15
511.17,319,1017,1,12,-0.5000000000000004,0.8660254037844384,0.0309,511.33
1631.31,203,671,1,6,0.49999999999999994,-0.8660254037844387,3.6284,1690.5
1120.59,248,988,1,8,-0.4999999999999997,-0.8660254037844388,1.3399,1135.6
886.24,121,1501,1,7,1.2246467991473532e-16,-1.0,4.3144,924.47
448.82,33,686,3,8,-0.4999999999999997,-0.8660254037844388,0.3324,450.31
104.4,145,1444,2,5,0.8660254037844387,-0.4999999999999998,4.6081,109.21
414.14,216,1494,0,11,-0.8660254037844386,0.5000000000000001,2.7569,425.56
4082.07,66,1238,0,3,0.8660254037844386,0.5000000000000001,0.4944,4102.26
2510.09,81,1004,0,8,-0.4999999999999997,-0.8660254037844388,3.6294,2601.19
60.1,5,806,2,7,1.2246467991473532e-16,-1.0,1.5966,61.06
3059.53,268,1289,0,7,1.2246467991473532e-16,-1.0,4.8499,3207.92
1876.68,329,279,0,1,0.0,1.0,0.1629,1879.74
2429.21,302,1151,0,5,0.8660254037844387,-0.4999999999999998,4.7618,2544.88
2204.15,139,847,1,1,0.0,1.0,-1.1007,2179.88
4884.5,217,850,1,7,1.2246467991473532e-16,-1.0,5.0095,5129.19
61.38,351,863,1,9,-0.8660254037844385,-0.5000000000000004,3.1749,63.32
204.22,216,136,1,7,1.2246467991473532e-16,-1.0,1.9951,208.29
5000.0,108,1800,2,10,-1.0,-1.8369701987210297e-16,3.8968,5194.84
711.39,123,1015,0,5,0.8660254037844387,-0.4999999999999998,3.0936,733.4
1289.85,266,1194,2,4,1.0,6.123233995736766e-17,1.1468,1304.64
212.0,163,399,1,6,0.49999999999999994,-0.8660254037844387,3.9538,220.38
151.15,306,1178,0,3,0.8660254037844386,0.5000000000000001,5.3003,159.16
5000.0,316,1795,3,10,-1.0,-1.8369701987210297e-16,3.2548,5162.74
329.49,13,1645,2,10,-1.0,-1.8369701987210297e-16,-0.4803,327.9
608.1,264,640,1,5,0.8660254037844387,-0.4999999999999998,3.2903,628.11
119.13,135,447,2,10,-1.0,-1.8369701987210297e-16,1.1618,120.52
4194.22,190,579,0,1,0.0,1.0,0.792,4227.44
113.66,96,77,0,2,0.49999999999999994,0.8660254037844387,0.0928,113.77
3668.45,134,848,0,4,1.0,6.123233995736766e-17,0.8205,3698.55
195.51,120,1078,2,5,0.8660254037844387,-0.4999999999999998,2.4202,200.24
4347.29,18,986,1,3,0.8660254037844386,0.5000000000000001,-1.2126,4294.58
339.19,286,1800,3,7,1.2246467991473532e-16,-1.0,7.2195,363.68
3191.81,52,1104,1,10,-1.0,-1.8369701987210297e-16,0.6002,3210.97
794.9,137,836,1,6,0.49999999999999994,-0.8660254037844387,8.7634,864.56
95.35,70,1185,0,6,0.49999999999999994,-0.8660254037844387,4.3931,99.54
176.38,58,583,0,1,0.0,1.0,-2.4074,172.13
1998.68,136,1148,0,4,1.0,6.123233995736766e-17,3.0884,2060.41
1446.7,336,1620,1,10,-1.0,-1.8369701987210297e-16,5.4381,1525.37
318.98,345,1367,0,10,-1.0,-1.8369701987210297e-16,5.9207,337.86
119.06,139,972,2,2,0.49999999999999994,0.8660254037844387,1.0167,120.27
2304.99,184,795,1,1,0.0,1.0,-0.4783,2293.96
840.57,360,623,0,10,-1.0,-1.8369701987210297e-16,3.765,872.22
1297.05,85,1214,2,3,0.8660254037844386,0.5000000000000001,-3.521,1251.38
570.22,345,1491,1,7,1.2246467991473532e-16,-1.0,7.6207,613.67
313.57,38,1522,1,10,-1.0,-1.8369701987210297e-16,1.1427,317.15
307.51,82,928,0,10,-1.0,-1.8369701987210297e-16,4.3715,320.95
47.63,123,456,0,7,1.2246467991473532e-16,-1.0,4.0972,49.58
3783.3,13,593,0,5,0.8660254037844387,-0.4999999999999998,1.1223,3825.76
226.23,298,403,0,10,-1.0,-1.8369701987210297e-16,5.8531,239.47
384.65,313,447,1,9,-0.8660254037844385,-0.5000000000000004,6.3348,409.01
200.79,140,420,2,11,-0.8660254037844386,0.5000000000000001,1.7614,204.33
308.15,306,1529,2,7,1.2246467991473532e-16,-1.0,2.9619,317.28
1386.43,282,1120,0,12,-0.5000000000000004,0.8660254037844384,0.2851,1390.39
1009.19,293,818,3,10,-1.0,-1.8369701987210297e-16,3.1416,1040.89
2429.49,293,1046,0,1,0.0,1.0,0.772,2448.24
52.92,209,285,0,4,1.0,6.123233995736766e-17,3.4691,54.75
2553.59,40,543,1,10,-1.0,-1.8369701987210297e-16,0.38,2563.29
3686.13,337,585,2,2,0.49999999999999994,0.8660254037844387,0.9843,3722.41
4014.96,222,442,2,9,-0.8660254037844385,-0.5000000000000004,0.5684,4037.78
102.48,329,1305,1,5,0.8660254037844387,-0.4999999999999998,7.4021,110.06
339.86,351,106,0,3,0.8660254037844386,0.5000000000000001,1.8347,346.1
3770.75,68,635,0,7,1.2246467991473532e-16,-1.0,4.0424,3923.18
1697.13,147,755,0,12,-0.5000000000000004,0.8660254037844384,0.3269,1702.68
68.25,70,1075,1,11,-0.8660254037844386,0.5000000000000001,4.3409,71.21
2348.62,18,326,0,5,0.8660254037844387,-0.4999999999999998,3.0509,2420.28
2446.57,353,731,0,1,0.0,1.0,5.1433,2572.4
2230.65,337,1200,0,11,-0.8660254037844386,0.5000000000000001,5.7311,2358.49
310.07,341,709,1,11,-0.8660254037844386,0.5000000000000001,2.9008,319.07
1206.61,323,1572,1,8,-0.4999999999999997,-0.8660254037844388,4.7617,1264.07
1335.13,237,670,0,8,-0.4999999999999997,-0.8660254037844388,3.1602,1377.32
361.44,191,1176,0,7,1.2246467991473532e-16,-1.0,6.2471,384.02
1526.38,362,360,1,1,0.0,1.0,0.9099,1540.26
215.12,202,1482,1,2,0.49999999999999994,0.8660254037844387,1.8785,219.16
111.55,235,743,0,2,0.49999999999999994,0.8660254037844387,1.3146,113.01
3566.98,77,1487,0,11,-0.8660254037844386,0.5000000000000001,1.45,3618.7
269.28,273,1347,2,1,0.0,1.0,0.9654,271.88
73.61,299,1332,1,7,1.2246467991473532e-16,-1.0,5.984,78.01
1900.05,248,261,0,5,0.8660254037844387,-0.4999999999999998,3.5919,1968.3
2243.81,182,1084,1,1,0.0,1.0,0.221,2248.77
2420.87,72,1250,1,12,-0.5000000000000004,0.8660254037844384,-2.6221,2357.39
282.55,12,1224,0,1,0.0,1.0,-1.3841,278.64
757.23,229,592,0,11,-0.8660254037844386,0.5000000000000001,2.9796,779.79
57.44,249,1323,2,10,-1.0,-1.8369701987210297e-16,3.6703,59.54
40.0,282,297,0,10,-1.0,-1.8369701987210297e-16,1.0898,40.44
154.74,347,674,0,2,0.49999999999999994,0.8660254037844387,4.2862,161.38
573.53,182,899,1,11,-0.8660254037844386,0.5000000000000001,1.656,583.02
576.46,303,92,0,8,-0.4999999999999997,-0.8660254037844388,3.1049,594.36
114.57,262,1578,1,5,0.8660254037844387,-0.4999999999999998,4.3837,119.59
3108.33,101,981,0,9,-0.8660254037844385,-0.5000000000000004,3.243,3209.13
3552.05,309,311,0,5,0.8660254037844387,-0.4999999999999998,0.488,3569.38
103.64,19,1351,0,4,1.0,6.123233995736766e-17,2.9567,106.7
2674.81,219,1504,3,4,1.0,6.123233995736766e-17,3.0526,2756.46
1009.47,344,1290,1,7,1.2246467991473532e-16,-1.0,7.3317,1083.48
655.59,241,1583,1,8,-0.4999999999999997,-0.8660254037844388,6.9345,701.05
449.84,342,633,0,3,0.8660254037844386,0.5000000000000001,2.2319,459.88
1542.14,20,727,1,3,0.8660254037844386,0.5000000000000001,0.7025,1552.97
136.42,194,943,0,12,-0.5000000000000004,0.8660254037844384,2.7876,140.23
1067.4,285,1533,1,7,1.2246467991473532e-16,-1.0,4.3325,1113.65
194.35,235,1228,0,11,-0.8660254037844386,0.5000000000000001,4.2251,202.56
85.0,322,1361,1,4,1.0,6.123233995736766e-17,5.5215,89.69
750.77,169,1157,0,4,1.0,6.123233995736766e-17,5.5666,792.56
120.55,249,95,0,4,1.0,6.123233995736766e-17,5.0086,126.58
1664.96,153,999,1,7,1.2246467991473532e-16,-1.0,3.0502,1715.74
933.21,319,562,0,10,-1.0,-1.8369701987210297e-16,4.2502,972.88
125.26,43,571,0,7,1.2246467991473532e-16,-1.0,4.4783,130.87
3357.6,93,1519,2,4,1.0,6.123233995736766e-17,1.2893,3400.89
228.83,35,622,0,12,-0.5000000000000004,0.8660254037844384,-0.442,227.82
1650.22,256,1419,1,7,1.2246467991473532e-16,-1.0,7.8106,1779.11
208.61,85,1474,1,5,0.8660254037844387,-0.4999999999999998,2.5792,213.99
123.47,116,941,1,1,0.0,1.0,3.2813,127.52
2200.4,306,292,0,7,1.2246467991473532e-16,-1.0,2.6891,2259.57
4073.3,131,1169,1,8,-0.4999999999999997,-0.8660254037844388,2.9552,4193.68
305.98,53,1301,0,12,-0.5000000000000004,0.8660254037844384,1.909,311.82
197.95,7,636,0,3,0.8660254037844386,0.5000000000000001,-1.3174,195.34
1146.64,82,563,1,2,0.49999999999999994,0.8660254037844387,-1.9303,1124.51
136.67,334,938,2,12,-0.5000000000000004,0.8660254037844384,3.1,140.91
3640.92,200,1473,0,7,1.2246467991473532e-16,-1.0,2.5614,3734.18
49.91,364,797,0,1,0.0,1.0,5.1257,52.47
94.97,78,928,1,2,0.49999999999999994,0.8660254037844387,2.8812,97.71
80.82,128,685,0,6,0.49999999999999994,-0.8660254037844387,7.3021,86.72
251.87,59,1324,1,8,-0.4999999999999997,-0.8660254037844388,4.2933,262.69
2559.97,145,541,0,3,0.8660254037844386,0.5000000000000001,0.2677,2566.82
1112.03,206,1106,0,5,0.8660254037844387,-0.4999999999999998,3.8399,1154.73
103.12,295,1633,1,9,-0.8660254037844385,-0.5000000000000004,6.1063,109.42
86.87,134,1800,3,12,-0.5000000000000004,0.8660254037844384,0.5867,87.38
234.06,282,1397,0,6,0.49999999999999994,-0.8660254037844387,6.0443,248.21
1048.99,229,1452,2,5,0.8660254037844387,-0.4999999999999998,5.903,1110.92
948.97,106,1273,0,5,0.8660254037844387,-0.4999999999999998,3.1898,979.25
58.35,333,101,0,2,0.49999999999999994,0.8660254037844387,4.4179,60.93
1568.9,158,558,0,1,0.0,1.0,0.3393,1574.23
809.02,55,442,0,11,-0.8660254037844386,0.5000000000000001,0.1406,810.15
5000.0,352,1457,1,1,0.0,1.0,2.4944,5124.72
538.19,334,379,0,10,-1.0,-1.8369701987210297e-16,4.5321,562.58
286.61,18,1454,0,3,0.8660254037844386,0.5000000000000001,0.7716,288.82
93.55,330,1062,0,9,-0.8660254037844385,-0.5000000000000004,7.2278,100.31
2842.0,346,328,1,12,-0.5000000000000004,0.8660254037844384,1.8423,2894.36
61.09,303,1179,2,9,-0.8660254037844385,-0.5000000000000004,7.5856,65.72
222.51,93,543,0,9,-0.8660254037844385,-0.5000000000000004,3.501,230.3
509.44,231,477,0,4,1.0,6.123233995736766e-17,2.021,519.74
882.51,196,1800,3,8,-0.4999999999999997,-0.8660254037844388,2.4769,904.37
876.24,226,1200,0,8,-0.4999999999999997,-0.8660254037844388,8.9895,955.01
1630.83,225,1272,1,6,0.49999999999999994,-0.8660254037844387,1.7976,1660.15
76.84,233,583,1,1,0.0,1.0,-0.2922,76.61
1601.94,188,1313,2,11,-0.8660254037844386,0.5000000000000001,1.0212,1618.3
2862.8,252,544,0,3,0.8660254037844386,0.5000000000000001,0.9205,2889.15
58.24,192,922,0,12,-0.5000000000000004,0.8660254037844384,3.7251,60.41
52.7,6,625,0,12,-0.5000000000000004,0.8660254037844384,0.8641,53.15
5000.0,12,932,0,1,0.0,1.0,-2.2069,4889.65
238.16,350,1129,0,9,-0.8660254037844385,-0.5000000000000004,8.5425,258.51
413.08,332,1136,3,8,-0.4999999999999997,-0.8660254037844388,3.1714,426.18
143.76,214,62,0,3,0.8660254037844386,0.5000000000000001,0.7146,144.79
494.43,63,185,0,10,-1.0,-1.8369701987210297e-16,3.3011,510.75
1707.13,286,1364,0,2,0.49999999999999994,0.8660254037844387,0.3023,1712.29
2202.01,52,1441,0,3,0.8660254037844386,0.5000000000000001,1.1785,2227.96
284.16,138,1052,0,12,-0.5000000000000004,0.8660254037844384,4.0165,295.57
123.25,120,200,0,9,-0.8660254037844385,-0.5000000000000004,-0.6846,122.41
680.75,4,1082,1,2,0.49999999999999994,0.8660254037844387,-1.7865,668.59
286.94,295,834,1,2,0.49999999999999994,0.8660254037844387,3.6458,297.4
751.5,186,390,0,4,1.0,6.123233995736766e-17,2.0235,766.71
798.44,115,715,1,1,0.0,1.0,-0.2275,796.62
3810.5,185,1188,0,3,0.8660254037844386,0.5000000000000001,2.211,3894.75
63.04,0,1495,0,7,1.2246467991473532e-16,-1.0,4.3206,65.76
90.82,159,1451,2,1,0.0,1.0,-0.289,90.55
1750.29,190,715,2,4,1.0,6.123233995736766e-17,2.6568,1796.79
747.59,124,775,0,4,1.0,6.123233995736766e-17,2.8747,769.08
64.86,303,814,0,12,-0.5000000000000004,0.8660254037844384,1.5613,65.87
3550.82,91,470,0,12,-0.5000000000000004,0.8660254037844384,-1.2821,3505.3
983.25,50,678,0,11,-0.8660254037844386,0.5000000000000001,-1.7766,965.78
452.51,193,774,1,5,0.8660254037844387,-0.4999999999999998,4.135,471.23
1387.15,324,146,0,7,1.2246467991473532e-16,-1.0,5.5538,1464.19
820.37,137,1071,2,7,1.2246467991473532e-16,-1.0,3.9738,852.97
250.41,17,637,1,11,-0.8660254037844386,0.5000000000000001,0.6321,252.0
169.68,354,490,0,9,-0.8660254037844385,-0.5000000000000004,5.8712,179.64
437.62,162,1194,2,11,-0.8660254037844386,0.5000000000000001,2.433,448.27
528.68,63,1318,1,7,1.2246467991473532e-16,-1.0,3.5607,547.5
989.18,225,113,0,12,-0.5000000000000004,0.8660254037844384,1.4328,1003.35
400.18,116,543,0,9,-0.8660254037844385,-0.5000000000000004,1.4429,405.95
43.16,343,551,2,9,-0.8660254037844385,-0.5000000000000004,2.6565,44.31
1536.74,107,1692,2,8,-0.4999999999999997,-0.8660254037844388,3.1282,1584.82
83.22,201,1395,0,5,0.8660254037844387,-0.4999999999999998,6.5329,88.65
2587.2,198,875,1,8,-0.4999999999999997,-0.8660254037844388,3.6,2680.34
1774.51,88,1800,2,5,0.8660254037844387,-0.4999999999999998,2.9737,1827.28
841.28,182,1239,3,8,-0.4999999999999997,-0.8660254037844388,3.7529,872.85
497.13,39,1310,0,4,1.0,6.123233995736766e-17,-1.0324,492.0
136.39,235,1425,0,10,-1.0,-1.8369701987210297e-16,8.182,147.55
1204.83,277,1369,2,7,1.2246467991473532e-16,-1.0,2.9532,1240.41
76.95,347,694,0,9,-0.8660254037844385,-0.5000000000000004,4.7382,80.6
947.14,119,1125,0,3,0.8660254037844386,0.5000000000000001,3.3595,978.95
91.28,104,400,1,10,-1.0,-1.8369701987210297e-16,1.928,93.04
695.87,200,476,0,10,-1.0,-1.8369701987210297e-16,1.6094,707.07
104.52,253,1066,1,2,0.49999999999999994,0.8660254037844387,1.7307,106.33
60.56,363,338,0,5,0.8660254037844387,-0.4999999999999998,4.3306,63.18
442.97,9,896,1,9,-0.8660254037844385,-0.5000000000000004,0.4801,445.1
1651.55,87,1291,0,11,-0.8660254037844386,0.5000000000000001,2.326,1689.96
170.35,96,1277,1,9,-0.8660254037844385,-0.5000000000000004,2.9164,175.32
617.37,93,1342,0,6,0.49999999999999994,-0.8660254037844387,2.7748,634.5
2521.19,169,1297,0,4,1.0,6.123233995736766e-17,1.7496,2565.3
557.06,319,660,2,11,-0.8660254037844386,0.5000000000000001,1.7286,566.69
919.19,11,1253,1,11,-0.8660254037844386,0.5000000000000001,-1.5374,905.06
123.67,298,586,0,11,-0.8660254037844386,0.5000000000000001,3.0607,127.45
110.15,226,1459,0,4,1.0,6.123233995736766e-17,5.2034,115.88
77.28,225,391,1,6,0.49999999999999994,-0.8660254037844387,4.0709,80.43
3905.81,248,643,3,3,0.8660254037844386,0.5000000000000001,-1.1537,3860.75
90.78,42,1415,0,12,-0.5000000000000004,0.8660254037844384,-0.0146,90.77
91.34,273,827,2,11,-0.8660254037844386,0.5000000000000001,4.6319,95.57
134.52,90,946,0,3,0.8660254037844386,0.5000000000000001,5.3376,141.7
1723.29,189,572,1,3,0.8660254037844386,0.5000000000000001,0.9419,1739.52
269.74,247,459,0,7,1.2246467991473532e-16,-1.0,6.6986,287.81
2196.57,221,1021,0,5,0.8660254037844387,-0.4999999999999998,2.8336,2258.82
403.22,118,1430,2,6,0.49999999999999994,-0.8660254037844387,2.8148,414.57
1692.29,144,383,0,5,0.8660254037844387,-0.4999999999999998,3.3693,1749.31
4295.83,174,1800,2,9,-0.8660254037844385,-0.5000000000000004,-0.8077,4261.13
293.23,15,173,0,11,-0.8660254037844386,0.5000000000000001,0.5721,294.91
3776.35,265,190,0,12,-0.5000000000000004,0.8660254037844384,-0.3605,3762.74
5000.0,36,1800,2,6,0.49999999999999994,-0.8660254037844387,0.2541,5012.71
40.32,167,353,1,10,-1.0,-1.8369701987210297e-16,3.1206,41.58
603.96,239,503,0,9,-0.8660254037844385,-0.5000000000000004,6.3817,642.51
816.94,29,310,1,3,0.8660254037844386,0.5000000000000001,-1.651,803.46
2111.12,364,368,0,10,-1.0,-1.8369701987210297e-16,3.8516,2192.44
947.98,138,542,2,5,0.8660254037844387,-0.4999999999999998,2.6375,972.99
1118.4,5,567,0,8,-0.4999999999999997,-0.8660254037844388,2.344,1144.61
162.99,241,475,0,9,-0.8660254037844385,-0.5000000000000004,3.2931,168.35
1807.54,204,275,0,12,-0.5000000000000004,0.8660254037844384,0.6192,1818.73
71.43,234,1159,1,12,-0.5000000000000004,0.8660254037844384,2.6727,73.34
875.44,274,533,2,10,-1.0,-1.8369701987210297e-16,-1.9236,858.6
127.57,174,959,1,7,1.2246467991473532e-16,-1.0,6.6479,136.05
1553.39,302,489,0,5,0.8660254037844387,-0.4999999999999998,2.0243,1584.84
2164.73,135,991,0,6,0.49999999999999994,-0.8660254037844387,4.3575,2259.05
97.53,199,536,0,12,-0.5000000000000004,0.8660254037844384,4.2209,101.65
2029.19,58,999,2,3,0.8660254037844386,0.5000000000000001,-0.9965,2008.97
2950.39,226,1225,0,7,1.2246467991473532e-16,-1.0,3.77,3061.62
48.0,95,346,1,9,-0.8660254037844385,-0.5000000000000004,3.611,49.73
347.36,255,679,0,1,0.0,1.0,4.0456,361.42
139.06,293,1580,3,8,-0.4999999999999997,-0.8660254037844388,3.4505,143.85
98.72,314,1117,0,4,1.0,6.123233995736766e-17,1.7446,100.44
2158.41,340,826,0,4,1.0,6.123233995736766e-17,5.774,2283.04
212.36,44,1290,2,8,-0.4999999999999997,-0.8660254037844388,4.3338,221.56
1128.42,50,1329,2,1,0.0,1.0,-0.8112,1119.27
57.97,338,1367,1,2,0.49999999999999994,0.8660254037844387,0.6069,58.32
73.6,139,1034,1,6,0.49999999999999994,-0.8660254037844387,5.8193,77.89
1087.6,9,1573,1,8,-0.4999999999999997,-0.8660254037844388,3.8205,1129.15
192.89,105,78,0,2,0.49999999999999994,0.8660254037844387,3.2056,199.07
3022.53,306,771,0,5,0.8660254037844387,-0.4999999999999998,4.1916,3149.22
82.16,129,1302,1,4,1.0,6.123233995736766e-17,3.4414,84.99
740.95,28,428,1,7,1.2246467991473532e-16,-1.0,-1.1449,732.47
1568.39,264,1236,0,4,1.0,6.123233995736766e-17,5.2564,1650.83
610.15,71,101,0,1,0.0,1.0,0.2027,611.39
1378.91,129,1284,1,7,1.2246467991473532e-16,-1.0,4.6635,1443.21
124.47,1,317,0,11,-0.8660254037844386,0.5000000000000001,1.3654,126.17
2012.54,220,1198,1,8,-0.4999999999999997,-0.8660254037844388,3.3154,2079.27
777.44,162,1349,1,5,0.8660254037844387,-0.4999999999999998,3.3174,803.23
2339.99,317,1230,0,6,0.49999999999999994,-0.8660254037844387,5.5692,2470.31
88.19,122,881,0,2,0.49999999999999994,0.8660254037844387,3.3754,91.17
108.12,74,1367,0,3,0.8660254037844386,0.5000000000000001,3.8355,112.27
239.46,60,249,0,6,0.49999999999999994,-0.8660254037844387,3.59,248.06
252.15,73,483,1,8,-0.4999999999999997,-0.8660254037844388,3.5195,261.02
66.85,165,298,1,6,0.49999999999999994,-0.8660254037844387,4.9199,70.14
85.16,31,1554,2,12,-0.5000000000000004,0.8660254037844384,-0.8136,84.47
86.2,147,1343,0,8,-0.4999999999999997,-0.8660254037844388,7.762,92.89
78.91,312,1609,1,1,0.0,1.0,2.1718,80.62
56.18,280,802,0,7,1.2246467991473532e-16,-1.0,7.4814,60.38
1696.29,233,347,1,7,1.2246467991473532e-16,-1.0,2.9298,1745.99
3136.41,326,295,0,1,0.0,1.0,2.3348,3209.64
398.68,285,1181,1,5,0.8660254037844387,-0.4999999999999998,4.8302,417.94
142.52,238,1350,0,11,-0.8660254037844386,0.5000000000000001,6.7911,152.2
290.76,315,1483,0,5,0.8660254037844387,-0.4999999999999998,5.8667,307.82
2762.78,45,1688,3,6,0.49999999999999994,-0.8660254037844387,2.8844,2842.47
4715.08,299,1327,0,3,0.8660254037844386,0.5000000000000001,1.9524,4807.14
144.49,108,740,0,1,0.0,1.0,0.5675,145.31
44.95,268,426,1,4,1.0,6.123233995736766e-17,3.4788,46.51
199.49,334,722,0,10,-1.0,-1.8369701987210297e-16,5.3869,210.23
220.84,181,189,0,12,-0.5000000000000004,0.8660254037844384,-0.2521,220.29
53.23,32,1024,0,8,-0.4999999999999997,-0.8660254037844388,3.3845,55.03
1061.43,135,524,0,10,-1.0,-1.8369701987210297e-16,2.1786,1084.56
81.13,148,849,2,8,-0.4999999999999997,-0.8660254037844388,4.8314,85.05
49.45,342,150,1,8,-0.4999999999999997,-0.8660254037844388,5.2383,52.05
1851.18,344,1500,0,6,0.49999999999999994,-0.8660254037844387,5.8971,1960.34
1727.72,208,667,0,1,0.0,1.0,-1.1932,1707.11
142.92,347,1657,2,5,0.8660254037844387,-0.4999999999999998,6.1363,151.69
